A2MGO8G1VYWKUB,B0038MUCPK,4,1349827200
A2AMTEB5UZEOXE,B00029QOQ8,4,1093305600
A2JZ2MVZA172D3,B00009KX77,5,1073260800
A13LWQNIH5JFSP,B001CU2SE8,5,1248652800
A36X82VV95S49L,B00F6YD2FK,5,1394496000
A3JY86OZQFRYOS,B0009WPZMW,4,1173139200
A31T1AW7P3S3QQ,B000KRXAGE,4,1317254400
A1HM2C9ZI9Y9NR,B00DS0MQUQ,3,1386979200
A1B9EK5SE3XQ2L,B0043QSR5C,4,1311292800
A15Z2947ZA5TJF,B000M5KPYY,4,1298764800
A1Z5RFY5AYTSP9,B00BMFIXOW,5,1392854400
A3JRH20QE0L6YB,B00004WKN9,5,980121600
A2AZPH033LFE5U,B002NY2L12,5,1318723200
A3CLEP61OWTYPW,B00005OARM,5,1017187200
A349MGZV85SZPH,B000CRSBLQ,5,1144540800
AIQZ1PWWZCYNI,B002I0J5JW,5,1359158400
A16VESUUJGZCMY,B003TS6Q8A,5,1358467200
A38EAEOIEWZS0F,B005FMLZQQ,3,1389312000
A147FUNITGB21I,B0056XXKIK,1,1348099200
A1XCWGU6FUK5QK,B003A7HHKG,5,1303776000
A2I4DG2TH0SVDO,B00009WAUD,5,1115856000
A2OSHQP7JM47SF,B000LEFKXC,5,1358121600
A3EVHBOSCT1N3Q,B000MKA60W,4,1213747200
AO5B7TLBAHMK6,B0009O7HVW,3,1127779200
A2X8KN82L07RSK,B0000C6EDL,1,1101772800
ANS7PVYBOXVGO,B00000I1BR,5,1395014400
A2EHCZQTCWVXPV,B001D7T2VC,4,1266969600
A2Q76LUZV4BRP8,B001CLYL1K,5,1258243200
A1JE4HKUC9CLX4,B000QTD05C,5,1206316800
A26JPPFJ1WLTGY,B003O6E6NE,5,1364774400
A3QRPQFQLHDF2X,B008FHL56S,5,1377388800
A1VQ8W253371UR,B00008ODBQ,4,1060992000
A2D2A1D7IWAYRK,B0002J9UB4,4,1117152000
A3K9PRLOKJL8ED,B001TORSII,5,1265155200
A1BBYSMT9YCODI,B000PE0HBI,5,1256601600
A3IG8OQSK5YR5D,B000067DPK,3,1050364800
A2PQRMP50CLWL7,B002BRYXOO,5,1378857600
A3B9Z2K0I7MXTP,B0025QJU1C,2,1357257600
A2FIF5MX7FWSLZ,B002I0J9M0,4,1305590400
A1RW5HHC0VR3I8,B000ZK9QCS,5,1371600000
A361ISUEYCGSQ1,B004I8IBSI,5,1364083200
AO3LPJG19T1D6,B00000JRSB,5,1372723200
A29YLNK3SLF0LA,B0000296O5,3,1394150400
A1C5NG2AZ8LB4P,B00008J7NZ,3,1102464000
A2KGOBE7NRG2Q3,B000MIQBGC,5,1237852800
A3NHUQ33CFH3VM,B00004U4R8,3,1335916800
A389C3UKVN6U99,B000WCCURW,4,1240185600
A25W8LKBMKX240,B002WF12XK,1,1324857600
A3W4D8XOGLWUN5,B0045IMVJ6,3,1297382400
A38A60JW32S81R,B0001I9YFS,4,1299456000
A22W400JZRSOVN,B00DCDZM2I,5,1393372800
A2YEN7YBEC1TZH,B00DB9JYFY,5,1394496000
A1QZG9THEJPS2K,B000066TS1,3,1066262400
A2U80IPZXN5V1U,B000B6ML0U,3,1204416000
A1KMSYUCPIE0NS,B005KQ99O2,5,1324080000
AFR5VAMEUGJD7,B00008URUA,4,1328400000
A26JFM0Y840CNT,B001A4MTGS,5,1397606400
A1HZ8PTSKMVSZP,B00019AZC8,5,1077235200
A2UJBOBEIK2YFR,B0050SX9VO,5,1350950400
A3TCB3GFD3L3UG,B001B1W3GG,5,1258588800
A4WEZJOIZIV4U,B003WFLGNU,5,1288742400
ACO9T6QJF8ULU,B0002B90SA,3,1103068800
A2RK3LRI7VKKCF,B004HYK8Y8,1,1324080000
AI6DW9KZUURAE,B00DYDML48,5,1386633600
AW5JSQCHC2ZJO,B001DO3NEW,4,1230940800
A3HG4SPN5MVZ09,B00140P9G0,5,1215302400
A1UVEQMAMOEAOC,B000NRUV4U,5,1181347200
A2JC55M4BFADBK,B000MUW98O,5,1347494400
A2SB4FQV8WZ1RH,B000B9RI14,5,1342483200
A37P3IV8758KUL,B00EFFW0HC,3,1383609600
AQV8I4W8U3QTS,B004K6LQAS,5,1385683200
A1P44MUZ2196WY,B0002RQ3ES,5,1367366400
A303IBWZ0QMZ9Z,B002ELCUUG,5,1271289600
AFIF8GLDQXZD0,B000ZKDOVW,5,1219104000
A2K9BFRX8DL0K5,B000F5RW1U,1,1163721600
ABRKIJ6D4V42O,B00002NDRY,4,963100800
AC2EGRJTJYVBA,B000X2DP8O,5,1228348800
A2HZPJ1DB0I0PZ,B000E0XX9Q,4,1174003200
A39T1BQT4VK4P8,B004XV6ST4,5,1366156800
A3VVOQ5K6C4Y7C,B000I93SGQ,5,1286928000
AZ1EE5YKY0K8Y,B00000K4MC,5,958176000
A3O6F7RECOO6AY,B00001WQHN,4,1297641600
ABWNXJSHTDPXZ,B0002CHIWO,4,1173484800
A17NVM7IAPF2NS,B002I08RA0,5,1321574400
A1JCQQ22MCBCL2,B00004TEXF,3,1217116800
ANAMEDOJB41PI,B005MY2EGC,5,1319846400
A3U2LDUE14UEVO,B003O6E800,5,1309478400
A1IAX3UV7O58KX,B006K0Y7FS,5,1365984000
A2MOABCP9123B4,B002GJXAM8,5,1317254400
A1RPQPIOWR47HK,B001C58T6E,5,1264982400
A2QHS1ZCIQOL7E,B002JCMYW4,3,1338422400
A3PGV8841DZ0R0,B000B6MLTQ,4,1188172800
AI3LUG94E6N36,B00CXCCH1I,2,1405555200
A8RXB974Y20PK,B0050SYLRK,5,1386633600
AIQ5YTW55IVCW,B000IMYKQ0,5,1180051200
A1F1Y66CV2UMSC,B000058513,4,1337990400
A3A2PH6QMN4KOU,B000059Z7R,5,985564800
AUT3QK8STTG6G,B00009YEJP,5,1223510400
A3NQSMTG612AF,B000MKA60W,5,1226102400
A12BT5SJ3N5H29,B0009R1T0O,5,1242950400
ABTKLCZQ5I1QX,B001GGO1FW,5,1348617600
A28LDUDIVRAGZF,B000B9RI14,5,1343001600
AE7NO2GD4093V,B000BC38LA,1,1143504000
ASV5VNH53VRU,B003O6N64Y,5,1304640000
AGPVG6ZHO1FPJ,B002672Z80,5,1357516800
AHTZWE19ZBOH7,B000HX1P72,4,1186963200
A4WYH2GFY7FIC,B00IYWV852,4,1398729600
A2DAVT41KI7V2Z,B000ZK6950,5,1388620800
A2U80IPZXN5V1U,B003EH0BQ4,5,1274054400
A3AOV2SQ629OMJ,B005EQE0YM,5,1391644800
A2RLQKE9NHSSZB,B000FQ2DTA,5,1383955200
AEWJJMUBFZEYV,B002DY9KKM,5,1279238400
ANAMEDOJB41PI,B004PYES1O,5,1327276800
ADA2E08K7W3N9,B000QJLQCG,5,1362355200
AMZCQIDUWDHLC,B000066TS4,3,1100822400
A1KCSW7Y04ZWYJ,B005DJRMK4,5,1373846400
A12F1L7VJP13W,B00F2WNMGU,5,1388016000
AVAYPIMDXYNRF,B00163LW7A,4,1235001600
A3UYZM10AB9J4A,B00006DY1M,5,1378425600
A14P58JEWHU0KC,B002SSUL5G,5,1337990400
A1ARQYFYXAL4I,B00005V97I,4,1026518400
A2010MJZUGOO17,B003CP0BHM,5,1325808000
AMLB4HP73672F,B008B3AVPC,5,1392940800
A2YRK2XNXALLKQ,B008K8U13K,1,1355529600
A3INN916E4VION,B000WCQWR6,5,1316476800
A31CB14G6QWEH,B001E93IWI,4,1360886400
A7MM2DZUZQHYJ,B002BCOC3G,4,1257120000
APD2EUMNVM4EO,B000084318,4,1342915200
A1ZB8RB9XVMUEA,B000HAWCFE,4,1388448000
A2UU25NSTZKP00,B000067FDW,4,1302048000
AOALG3FPK8KZJ,B007CM0K86,5,1379289600
A36RXCL7TPN975,B000R0SS3Y,4,1220400000
AGGC3BHIG6A5K,B001LX4BLY,3,1359936000
A2KP4GAQZ7FJWC,B004FYEZMQ,5,1330992000
A07047842IR9Y89DH0UA1,B0041RY3W4,5,1353888000
A2S26YGSVXBCFL,B00005V6BB,5,1024272000
A2C9OER789RGAS,B00005QDPZ,5,1006905600
AI92S157QG6NL,B003O6EAM6,1,1315440000
A3QTN8YLJZH8BF,B0029ZUPYK,4,1272067200
A18I7Q4Z35YBTF,B0000DC678,4,1086307200
A1A8VZ2Q7P9I0Q,B00006IJJE,4,1045958400
A24JQTKGA5RAKX,B00117UVA0,4,1228003200
A24M6ZS76GXUGA,B000SSNCYU,2,1210809600
A1ZZUV9BPSUJN9,B00503E9FY,5,1321056000
A10MJA08WPGOM0,B004OQML9Y,5,1369267200
A10GMSR8STDAYX,B00007LV7Y,5,1055376000
A3EROOTOOI7YCR,B004MPR0ZC,4,1359763200
A1DWGAROSTYH5M,B0050SWSQQ,4,1375833600
AJKWF4W7QD4NS,B0009351R0,3,1165104000
A2LCJQM921R5HI,B000QS1K46,4,1184630400
A28MM46KI4EQB2,B002I0F5I2,5,1322265600
A36D48WGHTQI12,B00006ISBU,3,1034294400
A2NGB20C2XEG5V,B00DC9SWWE,3,1402099200
A1VDI1GQKNVA7U,B001L8DKJ8,3,1367020800
A3GV230BXNAC7U,B002BSA3EM,5,1257724800
A1H1DM62NLXL1N,B002L8W5V6,5,1359504000
A13WREJ05GMRA6,B000BQUV4S,4,1366156800
AFN3I0KETK4BW,B00007UHJY,5,1107129600
A208G0AAI1XURB,B009GKT2Y0,4,1388880000
A1X2LENOF84LCQ,B00BDS415I,4,1369353600
A38IEZF0P3ZUQJ,B0053BCO00,5,1323302400
A18KXNF3SW6WHC,B00000JRSB,4,1109376000
A3EW2L59UBHQSG,B00002K13U,4,984009600
A2FOZVHA7922QG,B0009Z3MGA,4,1129593600
AQRT5HE2VPZR9,B000OAO494,1,1183593600
A1T21Z5M0VKBQS,B001DKN5GW,4,1226793600
AZAVOS2WXDF23,B00000INR2,4,987465600
A33I2QV713UCT5,B000GRB4G6,2,1223683200
A31S6FPIT3LOT8,B000FW16W4,1,1309478400
A36PQK2155IDNM,B00269QLJ2,1,1257984000
A1RYEXIR3JZOJ2,B00AAQRNQ8,5,1370908800
AZWXG6KBXXC2N,B0050SYV70,5,1389916800
A149OQRFVTWJA8,B009G7XXI4,3,1356393600
A3NZVCL9N8CLHB,B0002MPT6Q,3,1093564800
AXJR7BJX3KI8I,B0076ZPYPI,5,1344988800
A14YOBK82JIY56,B00019HNNM,5,1312761600
A3OMPSEVL59ZDK,B00005YVTR,4,1026345600
A1RMGCJY22YIMZ,B00178630A,1,1337040000
A12X4M86C3LI91,B001D7798A,1,1249603200
A329UD6AW15LW1,B000HKGIOA,3,1359763200
AB5EGEH3CAILU,B000FDDN2E,5,1377561600
A6J7UPYUI96XO,B001UU1WLA,4,1250380800
A3ITX5O2XRZN36,B003O6G5TW,4,1320883200
A3BHLDDEXO8KU7,B0050SWALO,5,1395360000
A1RP6YCOS5VJ5I,B000FW87AI,4,1167091200
A1BD4SQTDB0JW2,B002KJ9XDE,5,1251417600
A2SPZP1PYXBR28,B00CYS5DU8,3,1386547200
A3GM64N13BILUP,B000MXMNG4,2,1191801600
A3TIC3BIXX55GW,B000EXU98G,2,1164844800
A3SO6S6J5EAMJS,B000R5H7KE,5,1356134400
A2I3WQU675FF2R,B00002SU5A,4,966211200
A1Z9W7IGVXH0CI,B0065FYG8G,3,1356480000
A3FIAF94R3FOSG,B0000A2MCN,5,1150848000
A16825C9OUNDHJ,B00004U4R8,5,1326153600
A12KDR3N1HZ7JE,B000LOAQNQ,4,1279238400
A136D590R9GYKD,B002I0JGDM,4,1288483200
A143P0NKQDNWYL,B00005LABJ,3,1024876800
A7ZQK4A1UVW0J,B00004YRQA,5,1390521600
A1V759M5PMHL3Q,B000PE0HCM,2,1242259200
A2SKPNQYQCH8HA,B0026FCARI,4,1261785600
A2582KMXLK2P06,B00004YRQ9,1,1164326400
ADK3OP9478VDP,B00004U47F,4,1014940800
A1CSZYES47F0JV,B0050SZ0AW,5,1392768000
A3TK2IOP8UQ087,B0010EK3SE,2,1364256000
A1F8WMHCUSLISD,B0000696PJ,4,1054857600
A3V7F58M4ZXHIF,B0050SYX8W,5,1352505600
A37TZU6QYFDYXU,B0022TNO7S,4,1337299200
A3IG8OQSK5YR5D,B00006Z7HQ,4,1051574400
A32C3T5RQ6P8QT,B003O6EBRA,3,1329782400
A3PGOITLY9EJMS,B000S14FNO,3,1224633600
A1MT6DM5N1OFND,B002ACFYUM,5,1335744000
A18VF30YX62V1N,B004P6IVPQ,5,1377734400
A29ZFMPTGW8K5M,B002I0JGQO,1,1379548800
A18J8MVJTEZ91Z,B000FQ2D5E,5,1351209600
A18EA7MNLXP9H5,B00BXONG7G,5,1388102400
A2MH4FGMY8X899,B0000664J1,3,1357603200
A3EMU00SV6D3TN,B0050SY0L2,4,1319846400
A337JQDN806TN2,B00008RUYX,3,1056931200
A3CDGAMHYQ174I,B00BGA9WK2,5,1392163200
A3NZVCL9N8CLHB,B00005V8TW,5,1045958400
A1R4P74ZDYNHXX,B00005O0I2,5,1006905600
AJKWF4W7QD4NS,B000O5DS32,3,1202169600
AHL3ES7DCWZJC,B00008RUYZ,4,1184544000
A3B9BX6ZL633O9,B0002OOURI,5,1109548800
AB221JB91L6KT,B00006JBS7,4,1110326400
A3R9H6OKZHHRJD,B003Z0D3TM,4,1290643200
A1RED8SUKYKKM7,B004P7VGF2,5,1371859200
A18I53NXJAMWVE,B0018C1MF6,5,1292284800
AERF40KNXDQDI,B00000K2R6,5,1403222400
A2Z548GT5948WH,B000HZFCT2,5,1399161600
AHYA825Q5B9AJ,B00D9EPI38,5,1397433600
A3LIP5QIFZ29N1,B002L93F0A,5,1374624000
A39CYUXTVGQSCF,B000WMEEBM,5,1361491200
AKTO8KVQLX16P,B000OYMYZQ,5,1342051200
A3G4BFD7FN8VF1,B000SH3XEK,3,1195084800
A1F2X5WULOE9MH,B001RERN30,5,1245628800
A1AST89AHN17O7,B001TORSII,5,1350518400
AB1CNQ3GH82G9,B00B1ULJI0,5,1359504000
A2KQG9LFXGI91R,B0041CASX2,5,1317254400
A1RK1JZB2U8HMW,B0012N94WO,5,1237680000
AY8RZINOSZWV4,B001TOMQVC,4,1274918400
A1RTSVWEXMKAR1,B0088MVPSS,5,1353369600
A3QHPFEWADUULZ,B00003E4EB,2,1053734400
A1GD1G8XXPRYQ8,B0016BVY7U,1,1243641600
ATWTKK5MU6RCI,B002I08RR8,3,1322265600
A1T8D2C2UOJQBY,B007FTE2VW,1,1362614400
A3E0MSKBIWMU6F,B00006HBTW,3,1039824000
A1EMDSTJDUE6B0,B000070IWB,4,1060646400
A1MJ14X5TELMH0,B000NUBY0C,5,1375401600
AE9HEAJ9N00BJ,B003UFAZKW,4,1301529600
A27GLQ68C8IAL5,B00AY1CT3G,5,1394064000
AGOUDKK0N77G,B00C71034I,3,1383436800
A3W4FQNVNO06M0,B000ZKA0J6,1,1280188800
A30PDDXG7RFH01,B009JBFF9C,5,1359676800
A1SX55GI0E194K,B001TOQ8K2,5,1242691200
A2NNOLN5C2C6GJ,B000RLXI1K,5,1301529600
A8YRDRJAPTTZS,B0009HAYDC,1,1356998400
A160NRO773UOU,B00064MUIA,1,1114819200
A2DZK4B2FTFCQZ,B001IK1BWC,5,1258675200
AC2VI1QYHPSO2,B002I0K898,5,1325721600
A17KMHCEI7AI56,B0002GTFIK,1,1147824000
A3J9CH217FP2TG,B003VKLAAU,5,1328832000
A3EBJDZ5N1UEI5,B00005A7FK,3,1182124800
A1WSFHRBY2ZD1R,B00008VU6X,5,1049500800
A1A4BA13LYMSMX,B00EDU8H9E,5,1397692800
A3GKMQFL05Z79K,B0000C88HW,4,1133913600
A1MRPX3RM48T2I,B000VIPJ0W,5,1233705600
AX2TAQURNEAEL,B000OFSBL6,5,1380499200
A1X4JO8EJ1U5BR,B00DC7G0GG,5,1385078400
A29HHROOOTD9IS,B001AZFSGA,3,1225670400
A38ZZ5M2KJX22O,B000IN0BSU,5,1167955200
A25APFN07P2KB0,B00000JRSB,3,997142400
A3EHYADC3TKNWL,B007Z5IVV8,5,1377302400
A2LYNOAPUNL2IV,B001ASJIS6,4,1330300800
A1BSA8PNYI1NMP,B0050SYY5E,5,1405123200
A1JW2VI0FGYO7F,B000SH3XAY,5,1202428800
A12XRMMPDPUPKH,B00B59L9VO,5,1398988800
A12EG8H75DEYNP,B00163ROMW,3,1252022400
A2I9HGYUMH5H4Y,B009L4KQVE,5,1352592000
A2L7SCRP0P91SM,B0050SXOD2,3,1363996800
A3MJYQFHRYLUUB,B000U5TVGY,3,1210291200
A2ZHF2AHBS3YPK,B003QFUREU,4,1315699200
ADPEAVHFCNLLC,B001CRQYBO,3,1252108800
A2K1GAKMW4UT7N,B0009VRSS2,5,1128211200
A3UL8UTG7UYH14,B0011EA24I,4,1334361600
A3QX7K9DXUTHC5,B002VBWIP6,5,1394064000
A1RR50MZC1ZY30,B0016BVYAM,5,1284854400
A6UW2KEO5UOSA,B00005ULXN,5,1135468800
A3GAF7LFKL598I,B0051TLAF4,5,1325376000
A1XGTERS7UVRU5,B00005TQG6,2,1014595200
A68I27YTWAHAY,B002RRLQIO,5,1361577600
A124VN6RBLLY5F,B002BXN6GY,5,1355270400
A565PMDP4YNU4,B0000A0V3B,4,1074038400
A1HX04JEY9MR3,B000GHG9V6,3,1159228800
A32GVA2VANF89W,B001JICM12,4,1258416000
A394C81V05JW2Z,B00269QLH4,4,1281312000
A3VCMC0WHELA6S,B001AZ7RJQ,5,1231632000
A369XPXR47NQPZ,B003O6G6G4,4,1342224000
A3M320U1REE28J,B00005AG0S,5,1117584000
A3VTCXVTDXUFZ2,B00002STGL,4,975110400
A1DVK5RSB2VIW3,B0017ZDGWG,5,1227916800
AXSHUZ5PVL8QW,B009YLKBQY,4,1357171200
A1HGOTMS9H27PB,B001KKONBG,5,1280793600
A1D5SJAOYKUK5O,B00B98HF1O,5,1402531200
A3VMCKYN22X0CO,B001E8QA2E,5,1267920000
AUL0B0XAW28C9,B003O6JIFA,5,1352505600
A2KJXF2FGU9M2M,B000IMWK2G,3,1264032000
A2AZ03N9Y7DBU1,B002BCQ7NE,4,1307577600
A150ELARPGPY4T,B007MM9E2E,3,1361491200
A1X8QDF4S73PO4,B0067N0HLQ,5,1364256000
A2OIJDYCWWM3A2,B001NY42JC,2,1281571200
A2Q4MNQYWI2RCV,B00004U1R3,5,1404691200
A114TMHW9GRMPB,B000ZK7ZOE,5,1250726400
A2GHIQ07GEW7NN,B000WQ3838,3,1245024000
A1H5XDZZQLFLFT,B00FM5IY4W,5,1386806400
A233JF1T2IIBLT,B00004T00A,4,959212800
A3BVSAZREDP9RH,B00008URUA,4,1150070400
ALC6LWQXBHIPG,B00175GC4U,3,1226534400
A4WEZJOIZIV4U,B005THAX6K,2,1361145600
A3PGIRULVPBJ1,B0006A9SLQ,5,1104105600
A2D9F1MCHYYG9J,B00BGA9WK2,5,1390003200
A29BQ6B90Y1R5F,B00104KJ4M,5,1212451200
A3ICVNZ4D1X4Z7,B00140P9BA,1,1332979200
A34UVV757IKPVB,B000XJO7A2,5,1333929600
A2313OST2J3W6W,B009AFLXQQ,4,1366675200
A3Q1G5K3U0TR6L,B002SLZRWA,3,1267056000
A3C0WSRUOCD8IG,B000SH3XFO,4,1196035200
A20DZX38KRBIT8,B002E1N23A,5,1260403200
A1WGVOVABHFDF3,B002GJRQQY,5,1254873600
A2TCG2HV1VJP6V,B00004SVNS,5,1298505600
A1ZJ890E85VDTH,B00005LBHM,5,1245974400
ANAMEDOJB41PI,B001AH7VVS,5,1281484800
A1AAIZE46O771R,B0002CNUN0,4,1122336000
A3RA57VK1PBXC8,B000G6XH1W,5,1262304000
AZXHK8IO25FL6,B000067DPM,5,1125964800
A3J04N5V1ES435,B004MPR0ZC,4,1331510400
A2IGEPJJYKMOWK,B004CD8NUK,5,1302825600
A3BJADKPE86N3U,B000067FDW,5,1356998400
A30YMQLPGOOH83,B002I0F5I2,3,1393804800
AKFK9B6UKA3HT,B0001X5YN4,4,1209600000
A2Q9CHVJNNZVZQ,B000HZFCT2,5,1358294400
A1Y0L7JUOHC9DE,B00C1ZBFTW,4,1374019200
A31MQQXUCCJZ1E,B00E9I1FPI,4,1378771200
A2EIOTAPIA4P3T,B0002MPT6Q,4,1377734400
A2UP7JGUMPRR41,B004HYK956,5,1323734400
A12GKGMTXDHNW5,B001TOMR6Q,5,1366588800
A2AFK6HMAEFO4N,B0009UC6AI,5,1134172800
A2SYGFCJCVZ647,B007NIQ9AW,4,1362009600
A3QV70CVRD8FRE,B0050SVHMM,5,1385596800
A1STAV772YQTVU,B0050SYILE,5,1386201600
A32BHDDDOLQUR8,B0014CN2H6,5,1211587200
AV62333WQDAXR,B000A6K6D0,4,1280534400
A8NIZAIRT4EF7,B003VC8TUM,4,1363132800
A3114ZKKA9KXJM,B003JVCA9Q,1,1289260800
A1RG0FXZPIAVYZ,B003ZSP0WW,5,1364601600
A3I1KF122KRF60,B002I092YK,5,1357084800
A6FYM4PA7S4HD,B00002R28C,5,975196800
A2QVKLB1VT903K,B0009G1A2W,4,1205107200
A3P20QXB4QZUEI,B000VTQ3LU,5,1396310400
ACMNI554VR2FQ,B000096L71,5,1362700800
A3IBXED14SKZ8Y,B00004S99S,5,1104019200
AEL6CQNQXONBX,B000ERVMI8,5,1227916800
A2C91UMVZU08G,B006W41WF0,5,1341446400
A2JADXVYYBSN2Q,B005E1CZS0,2,1363910400
A2WHV0YLBOK0I0,B00APOVDDY,5,1355961600
A30RSVR7WP41KR,B003RS1AIS,4,1402963200
A42CJC66XO0H7,B0002BJQDY,3,1222387200
A166ROY4SVRLC4,B000930DNW,3,1128643200
A1W9AEHMW5TOET,B00D9EPI38,5,1402876800
A3RS8WBD1Q0M0W,B005UDTT7C,4,1344816000
A1CY9PRLM4D514,B00004OCYH,4,979430400
A12P4PSWWXUYA0,B0053BCML6,5,1390176000
A30Z9BJ9Q4SW5U,B00A39IEMY,4,1390348800
A1JWHPRDIG0O0Z,B003O6G6G4,4,1375488000
A1G23THHZBQNEE,B002BS47TE,5,1345593600
A37P53TZF3M2TJ,B000EXW52O,1,1168387200
A3W4D8XOGLWUN5,B00009PS24,4,1102204800
AAGHULKEY0Y9B,B00005O629,5,1012780800
A2P6GX8V66XLAD,B004FYEZMQ,2,1336608000
A2J57EQ9KPGXR9,B000058CCN,4,993254400
A1E4Z7HAK43XGB,B005WMIR4C,5,1377561600
A2QHS1ZCIQOL7E,B000WCE9XK,4,1332979200
AZ515FFZ7I2P7,B003VAHYQY,5,1287619200
A21KO4IZARM7JL,B0000E5U6I,4,1123200000
A1O2AYZENA0KJG,B002BSA298,5,1298073600
A6R6G4PH21LI0,B0056WJA30,4,1357430400
A3BW0UW0WSJD2V,B004FYEZMQ,5,1382486400
A3URVWPFJOHT72,B00005QDPZ,2,1008633600
A3DCIU6897CGQA,B000R0URCE,4,1222041600
AVC3ZJMQUN2LJ,B002I08UGQ,5,1326758400
A2C9OER789RGAS,B00004T1M7,2,1016409600
A126W8QNDWWMN3,B003E6VK5Q,5,1281657600
ABXN0F8A1NWDA,B0029MAXW2,5,1283731200
A32C82POOSR4ZP,B00005NZ1J,5,1009843200
A29C3RPDU69RRC,B0069EB9CY,5,1359158400
A1TW6WFD0CSQHF,B009IF0G9S,5,1382832000
A3BCK6EDQ76GZK,B00004SWM0,5,1215561600
A1WT7VQJU6K9G6,B000099T1Y,5,1076976000
A2E0FAQGKT8HV4,B000AA5VRC,4,1366761600
AK02U8QCN7FLK,B002TLTBN0,5,1360022400
AWKHZU94UWED7,B00005QEFF,5,1370390400
AMFC4HUS3D16W,B00CMQTVUA,4,1391385600
A2ZESFCRJL7YA0,B00001IVRD,5,984960000
A32ZGK4SX98400,B00DC7G0GG,5,1390262400
A1VGTLW7MYDQJL,B003O6JJKY,1,1277164800
A1K635LBS8Z29C,B0012IWRC8,2,1215129600
A34CUY1EWKA3SX,B0016BVY7U,1,1226188800
A2FJ7181BKS0OB,B000X1PE16,3,1367452800
A37QUQPYFMR9Y9,B002I0EH6I,3,1280448000
A3P5EN2WT3PZ3O,B0069TK0VU,4,1329177600
ASCR6RUWOU1F9,B000007NJC,2,1400716800
A6E6MT241WIVB,B002XNW6T0,2,1310256000
A34I966792JQEV,B007XVTR3K,3,1354060800
A1NXWJ0UYOMQ8O,B004K6LQ9E,4,1358553600
AJKWF4W7QD4NS,B002WDL516,2,1273536000
A3PPXVR5J6U2JD,B000XJNTPG,5,1263254400
A2NAH621ZMRAN8,B00005A3I8,5,1030752000
A24IRTOBWGTL27,B0010AYJXI,2,1274140800
A1MN9SIP6DB1DX,B0016BVYAM,5,1368489600
A2I1CQJ988Y2J3,B00008KXG5,4,1313798400
A2XQHPKTD5MRJA,B000UC5ML0,4,1197072000
A3HHJQ7ZZ084I9,B000E0XX9Q,3,1166400000
A25JBK3MBNP89Y,B00005UNWB,5,1359936000
A3KCETSIJNOK56,B00413QCS6,1,1364688000
A37OKOWUR84RKR,B00001KUII,5,1046476800
